,AGE BY EDUCATIONAL ATTAINMENT,,,,,,,,,,,,,,,,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Population 18 to 24 years,,,,,Population 25 years and over,,,,,,,,,,,White alone,,,"White alone, not Hispanic or Latino",,,Black alone,,,American Indian or Alaska Native alone,,,Asian alone,,,Native Hawaiian and Other Pacific Islander alone,,,Some other race alone,,,Two or more races,,,Hispanic or Latino Origin,,
Label,,,Less than high school graduate,High school graduate (includes equivalency),Some college or associate's degree,Bachelor's degree or higher,,Less than 9th grade,"9th to 12th grade, no diploma",High school graduate (includes equivalency),"Some college, no degree",Associate's degree,Bachelor's degree,Graduate or professional degree,High school graduate or higher,Bachelor's degree or higher,,,High school graduate or higher,Bachelor's degree or higher,,High school graduate or higher,Bachelor's degree or higher,,High school graduate or higher,Bachelor's degree or higher,,High school graduate or higher,Bachelor's degree or higher,,High school graduate or higher,Bachelor's degree or higher,,High school graduate or higher,Bachelor's degree or higher,,High school graduate or higher,Bachelor's degree or higher,,High school graduate or higher,Bachelor's degree or higher,,High school graduate or higher,Bachelor's degree or higher
Alabama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Percent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estimate,,(X),12.3%,34.7%,45.3%,7.6%,(X),3.9%,9.0%,30.9%,20.8%,9.0%,16.3%,10.0%,87.1%,26.3%,,(X),88.5%,28.5%,(X),89.1%,28.8%,(X),85.1%,19.2%,(X),78.9%,18.7%,(X),87.6%,55.9%,(X),N,N,(X),51.7%,10.8%,(X),86.2%,32.8%,(X),61.3%,16.4%
Alaska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Percent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"367,996","30,935","93,504","163,051","80,506","3,225,155","147,119","153,581","861,434","490,557","234,527","829,091","508,846","2,924,455","1,337,937",,"2,224,278","2,054,846","933,817","1,862,282","1,768,763","841,566","442,995","396,814","123,214","4,778","3,603","1,740","321,412","294,460","223,300",N,N,N,"172,211","121,186","31,383","58,495","52,846","24,342","572,752","438,566","136,175"
,,"±1,920","±3,446","±5,624","±5,330","±4,339","±2,215","±6,028","±7,425","±16,307","±9,568","±8,030","±13,088","±10,424","±9,381","±14,409",,"±7,188","±8,744","±11,782","±1,211","±5,136","±9,671","±4,905","±5,020","±5,959","±1,149",±838,±581,"±2,770","±3,673","±4,674",N,N,N,"±7,494","±6,567","±3,623","±4,047","±3,682","±2,810",±665,"±6,420","±6,230"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(X),8.4%,25.4%,44.3%,21.9%,(X),4.6%,4.8%,26.7%,15.2%,7.3%,25.7%,15.8%,90.7%,41.5%,,(X),92.4%,42.0%,(X),95.0%,45.2%,(X),89.6%,27.8%,(X),75.4%,36.4%,(X),91.6%,69.5%,(X),N,N,(X),70.4%,18.2%,(X),90.3%,41.6%,(X),76.6%,23.8%
,,(X),±0.9,±1.5,±1.5,±1.2,(X),±0.2,±0.2,±0.5,±0.3,±0.2,±0.4,±0.3,±0.3,±0.4,,(X),±0.3,±0.5,(X),±0.3,±0.5,(X),±0.9,±1.3,(X),±13.8,±11.2,(X),±0.9,±1.4,(X),N,N,(X),±1.9,±1.9,(X),±2.0,±4.1,(X),±1.1,±1.1
New Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"196,991","30,540","71,806","79,527","15,118","1,425,988","82,436","118,892","376,390","324,141","129,531","221,281","173,317","1,224,660","394,598",,"1,081,586","945,861","332,106","606,478","572,313","249,783","29,349","25,546","8,328","125,785","102,874","14,816","27,650","24,643","13,718",N,N,N,"126,817","93,840","16,220","33,989","31,084","9,022","630,721","491,970","103,921"
,,"±3,370","±3,360","±4,206","±4,521","±2,787","±3,263","±6,141","±7,061","±9,024","±9,889","±6,330","±6,835","±6,982","±8,027","±7,946",,"±9,829","±11,034","±7,677","±1,865","±3,501","±5,360","±2,388","±2,404","±1,657","±3,114","±3,443","±1,946","±2,117","±1,952","±1,630",N,N,N,"±9,465","±7,205","±3,099","±3,299","±3,403","±1,786","±2,268","±6,956","±5,238"
Percent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estimate,,(X),15.5%,36.5%,40.4%,7.7%,(X),5.8%,8.3%,26.4%,22.7%,9.1%,15.5%,12.2%,85.9%,27.7%,,(X),87.5%,30.7%,(X),94.4%,41.2%,(X),87.0%,28.4%,(X),81.8%,11.8%,(X),89.1%,49.6%,(X),N,N,(X),74.0%,12.8%,(X),91.5%,26.5%,(X),78.0%,16.5%
,,(X),±1.7,±2.1,±2.3,±1.4,(X),±0.4,±0.5,±0.6,±0.7,±0.4,±0.5,±0.5,±0.5,±0.6,,(X),±0.6,±0.7,(X),±0.5,±0.9,(X),±3.4,±5.6,(X),±1.7,±1.6,(X),±3.3,±5.4,(X),N,N,(X),±2.6,±2.4,(X),±2.7,±4.9,(X),±1.1,±0.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"103,242","19,115","42,256","35,647","6,224","691,222","38,868","61,306","196,679","154,835","59,854","101,314","78,366","591,048","179,680",,"526,658","459,365","153,653","296,228","277,302","117,500","15,608","13,635","3,716","59,136","48,653","5,267","10,235","8,789","5,881",N,N,N,"63,085","45,368","7,364","15,947","14,685","3,543","306,926","238,978","45,042"
,,"±2,702","±2,478","±3,224","±3,160","±1,653","±2,566","±3,659","±4,546","±5,947","±6,686","±4,328","±4,297","±4,218","±5,013","±5,043",,"±5,956","±6,049","±4,825","±1,485","±2,309","±3,482","±1,466","±1,518","±1,167","±2,507","±2,722","±1,235","±1,153","±1,267",±922,N,N,N,"±5,168","±4,518","±1,659","±2,102","±2,096",±912,"±1,587","±4,082","±3,395"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(X),18.5%,40.9%,34.5%,6.0%,(X),5.6%,8.9%,28.5%,22.4%,8.7%,14.7%,11.3%,85.5%,26.0%,,(X),87.2%,29.2%,(X),93.6%,39.7%,(X),87.4%,23.8%,(X),82.3%,8.9%,(X),85.9%,57.5%,(X),N,N,(X),71.9%,11.7%,(X),92.1%,22.2%,(X),77.9%,14.7%
,,(X),±2.3,±2.9,±3.1,±1.6,(X),±0.5,±0.7,±0.9,±0.9,±0.6,±0.6,±0.6,±0.7,±0.7,,(X),±0.8,±0.9,(X),±0.7,±1.2,(X),±5.5,±7.2,(X),±2.3,±2.1,(X),±7.0,±7.2,(X),N,N,(X),±3.6,±2.5,(X),±3.2,±6.1,(X),±1.3,±1.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"93,749","11,425","29,550","43,880","8,894","734,766","43,568","57,586","179,711","169,306","69,677","119,967","94,951","633,612","214,918",,"554,928","486,496","178,453","310,250","295,011","132,283","13,741","11,911","4,612","66,649","54,221","9,549","17,415","15,854","7,837",N,N,N,"63,732","48,472","8,856","18,042","16,399","5,479","323,795","252,992","58,879"
,,"±1,958","±1,860","±2,830","±3,625","±2,084","±2,541","±3,907","±5,010","±5,891","±6,388","±4,143","±5,214","±4,715","±5,969","±5,936",,"±5,637","±7,209","±5,334","±1,057","±2,320","±4,534","±2,250","±2,122","±1,156","±1,930","±2,066","±1,488","±1,552","±1,396","±1,184",N,N,N,"±5,464","±3,931","±2,314","±2,193","±2,106","±1,314","±1,307","±5,064","±3,687"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(X),12.2%,31.5%,46.8%,9.5%,(X),5.9%,7.8%,24.5%,23.0%,9.5%,16.3%,12.9%,86.2%,29.2%,,(X),87.7%,32.2%,(X),95.1%,42.6%,(X),86.7%,33.6%,(X),81.4%,14.3%,(X),91.0%,45.0%,(X),N,N,(X),76.1%,13.9%,(X),90.9%,30.4%,(X),78.1%,18.2%
,,(X),±2.0,±2.9,±3.8,±2.2,(X),±0.5,±0.7,±0.8,±0.9,±0.6,±0.7,±0.6,±0.8,±0.8,,(X),±0.8,±1.0,(X),±0.7,±1.5,(X),±6.0,±8.1,(X),±2.1,±2.2,(X),±2.9,±6.8,(X),N,N,(X),±3.6,±3.5,(X),±4.1,±5.9,(X),±1.5,±1.1
New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"1,766,731","181,143","498,422","762,486","324,680","13,664,734","795,539","898,691","3,524,192","2,075,506","1,204,588","2,898,440","2,267,778","11,970,504","5,166,218",,"8,910,770","8,174,629","3,773,080","7,894,691","7,399,414","3,513,139","2,097,135","1,783,534","514,071","50,556","38,409","9,348","1,213,907","973,299","579,958","5,020","4,132",949,"1,060,782","721,103","172,193","326,564","275,398","116,619","2,359,532","1,713,541","497,085"
,,"±5,328","±7,316","±11,990","±12,801","±9,635","±5,751","±16,406","±15,722","±30,882","±23,985","±19,809","±28,311","±25,716","±22,819","±34,997",,"±20,171","±24,160","±23,511","±4,645","±12,091","±22,014","±10,637","±14,894","±13,007","±4,439","±3,323","±1,878","±6,070","±9,196","±9,950","±1,423","±1,273",±552,"±20,454","±18,402","±8,698","±11,723","±9,820","±6,208","±2,901","±17,308","±13,842"
Percent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estimate,,(X),10.3%,28.2%,43.2%,18.4%,(X),5.8%,6.6%,25.8%,15.2%,8.8%,21.2%,16.6%,87.6%,37.8%,,(X),91.7%,42.3%,(X),93.7%,44.5%,(X),85.0%,24.5%,(X),76.0%,18.5%,(X),80.2%,47.8%,(X),82.3%,18.9%,(X),68.0%,16.2%,(X),84.3%,35.7%,(X),72.6%,21.1%
,,(X),±0.4,±0.7,±0.7,±0.5,(X),±0.1,±0.1,±0.2,±0.2,±0.1,±0.2,±0.2,±0.2,±0.3,,(X),±0.2,±0.3,(X),±0.2,±0.3,(X),±0.5,±0.6,(X),±3.7,±3.3,(X),±0.7,±0.8,(X),±11.5,±8.8,(X),±1.1,±0.8,(X),±1.3,±1.5,(X),±0.7,±0.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"887,762","106,179","279,381","366,482","135,720","6,500,808","370,237","451,796","1,748,881","1,035,209","520,358","1,395,801","978,526","5,678,775","2,374,327",,"4,303,014","3,927,391","1,783,391","3,809,484","3,552,969","1,664,687","932,103","787,450","193,502","24,491","18,941","4,294","563,544","458,372","265,918","2,315","1,895",286,"517,789","351,811","74,407","157,552","132,915","52,529","1,139,722","825,309","219,364"
,,"±3,242","±5,210","±8,345","±8,282","±5,618","±4,382","±11,795","±10,956","±22,126","±16,401","±12,854","±17,534","±15,573","±15,844","±21,183",,"±11,720","±14,853","±14,531","±2,789","±8,192","±13,775","±7,281","±10,035","±8,487","±3,101","±2,365","±1,171","±4,213","±5,857","±6,025",±924,±817,±252,"±12,296","±11,226","±5,558","±7,791","±6,969","±4,134","±2,497","±10,882","±8,614"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(X),12.0%,31.5%,41.3%,15.3%,(X),5.7%,6.9%,26.9%,15.9%,8.0%,21.5%,15.1%,87.4%,36.5%,,(X),91.3%,41.4%,(X),93.3%,43.7%,(X),84.5%,20.8%,(X),77.3%,17.5%,(X),81.3%,47.2%,(X),81.9%,12.4%,(X),67.9%,14.4%,(X),84.4%,33.3%,(X),72.4%,19.2%
,,(X),±0.6,±0.9,±0.9,±0.6,(X),±0.2,±0.2,±0.3,±0.3,±0.2,±0.3,±0.2,±0.2,±0.3,,(X),±0.2,±0.4,(X),±0.2,±0.4,(X),±0.7,±0.9,(X),±5.6,±4.5,(X),±0.9,±1.0,(X),±16.8,±10.6,(X),±1.6,±1.1,(X),±1.5,±2.2,(X),±0.9,±0.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"878,969","74,964","219,041","396,004","188,960","7,163,926","425,302","446,895","1,775,311","1,040,297","684,230","1,502,639","1,289,252","6,291,729","2,791,891",,"4,607,756","4,247,238","1,989,689","4,085,207","3,846,445","1,848,452","1,165,032","996,084","320,569","26,065","19,468","5,054","650,363","514,927","314,040","2,705","2,237",663,"542,993","369,292","97,786","169,012","142,483","64,090","1,219,810","888,232","277,721"
,,"±3,438","±4,849","±8,235","±9,572","±7,383","±4,044","±10,104","±11,004","±20,124","±15,316","±14,420","±18,888","±16,497","±14,661","±22,429",,"±12,192","±13,120","±16,183","±2,811","±7,565","±15,204","±6,753","±9,581","±9,739","±2,650","±2,326","±1,392","±3,497","±5,697","±6,411",±862,±846,±477,"±12,245","±11,109","±5,789","±6,327","±5,385","±3,992","±2,143","±10,144","±9,419"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(X),8.5%,24.9%,45.1%,21.5%,(X),5.9%,6.2%,24.8%,14.5%,9.6%,21.0%,18.0%,87.8%,39.0%,,(X),92.2%,43.2%,(X),94.2%,45.2%,(X),85.5%,27.5%,(X),74.7%,19.4%,(X),79.2%,48.3%,(X),82.7%,24.5%,(X),68.0%,18.0%,(X),84.3%,37.9%,(X),72.8%,22.8%
,,(X),±0.6,±0.9,±1.1,±0.8,(X),±0.1,±0.2,±0.3,±0.2,±0.2,±0.3,±0.2,±0.2,±0.3,,(X),±0.2,±0.4,(X),±0.2,±0.4,(X),±0.6,±0.8,(X),±5.1,±4.8,(X),±0.8,±0.9,(X),±11.6,±14.6,(X),±1.3,±1.0,(X),±1.7,±1.9,(X),±0.8,±0.8
North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"1,007,035","121,314","320,704","456,503","108,514","7,187,077","299,154","519,770","1,839,042","1,480,044","727,882","1,471,420","849,765","6,368,153","2,321,185",,"5,103,713","4,630,087","1,790,921","4,805,279","4,430,971","1,731,353","1,486,857","1,285,273","333,127","81,694","63,225","11,995","213,997","186,684","125,226","4,374","3,878","1,500","185,783","99,506","21,217","110,659","99,500","37,199","513,662","322,675","87,258"
,,"±7,557","±6,150","±10,248","±9,506","±6,369","±8,518","±10,189","±14,507","±25,288","±18,042","±16,073","±19,100","±17,604","±20,575","±27,291",,"±10,817","±14,908","±20,100","±3,877","±11,402","±19,526","±8,904","±11,867","±11,749","±3,621","±3,136","±1,860","±4,964","±5,072","±5,463","±1,278","±1,255",±605,"±8,913","±6,637","±3,200","±7,277","±7,185","±4,519","±4,323","±8,349","±5,297"
Percent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estimate,,(X),12.0%,31.8%,45.3%,10.8%,(X),4.2%,7.2%,25.6%,20.6%,10.1%,20.5%,11.8%,88.6%,32.3%,,(X),90.7%,35.1%,(X),92.2%,36.0%,(X),86.4%,22.4%,(X),77.4%,14.7%,(X),87.2%,58.5%,(X),88.7%,34.3%,(X),53.6%,11.4%,(X),89.9%,33.6%,(X),62.8%,17.0%
,,(X),±0.6,±0.9,±1.0,±0.6,(X),±0.1,±0.2,±0.3,±0.3,±0.2,±0.3,±0.2,±0.3,±0.4,,(X),±0.3,±0.4,(X),±0.2,±0.4,(X),±0.6,±0.8,(X),±2.5,±2.2,(X),±1.3,±2.0,(X),±7.7,±11.8,(X),±2.5,±1.7,(X),±2.2,±3.2,(X),±1.5,±1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"523,770","71,893","184,055","221,385","46,437","3,398,408","158,893","279,143","927,213","686,315","295,114","674,417","377,313","2,960,372","1,051,730",,"2,447,336","2,186,078","838,103","2,298,691","2,092,934","812,292","664,042","558,627","121,340","39,637","29,302","4,742","100,422","91,295","63,539","2,517","2,201",758,"95,206","49,178","8,812","49,248","43,691","14,436","260,622","155,266","37,780"
,,"±5,560","±4,739","±7,270","±7,377","±4,068","±7,027","±6,487","±10,418","±16,191","±14,154","±10,258","±12,392","±8,769","±13,646","±15,358",,"±6,793","±9,628","±10,797","±2,743","±7,517","±11,045","±5,342","±7,814","±7,183","±2,664","±2,342","±1,186","±3,409","±3,244","±3,350","±1,057","±1,035",±466,"±5,716","±4,366","±2,076","±4,028","±3,912","±2,066","±4,303","±5,822","±3,277"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(X),13.7%,35.1%,42.3%,8.9%,(X),4.7%,8.2%,27.3%,20.2%,8.7%,19.8%,11.1%,87.1%,30.9%,,(X),89.3%,34.2%,(X),91.0%,35.3%,(X),84.1%,18.3%,(X),73.9%,12.0%,(X),90.9%,63.3%,(X),87.4%,30.1%,(X),51.7%,9.3%,(X),88.7%,29.3%,(X),59.6%,14.5%
,,(X),±0.9,±1.3,±1.4,±0.8,(X),±0.2,±0.3,±0.5,±0.4,±0.3,±0.4,±0.3,±0.3,±0.4,,(X),±0.3,±0.4,(X),±0.3,±0.5,(X),±0.9,±1.1,(X),±3.7,±3.0,(X),±1.6,±2.6,(X),±11.7,±16.2,(X),±3.5,±2.2,(X),±2.9,±3.7,(X),±2.0,±1.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"483,265","49,421","136,649","235,118","62,077","3,788,669","140,261","240,627","911,829","793,729","432,768","797,003","472,452","3,407,781","1,269,455",,"2,656,377","2,444,009","952,818","2,506,588","2,338,037","919,061","822,815","726,646","211,787","42,057","33,923","7,253","113,575","95,389","61,687","1,857","1,677",742,"90,577","50,328","12,405","61,411","55,809","22,763","253,040","167,409","49,478"
,,"±4,448","±4,017","±7,039","±6,490","±4,235","±5,408","±6,525","±8,161","±17,095","±12,383","±11,339","±12,902","±13,733","±12,052","±17,364",,"±6,141","±8,874","±12,825","±2,525","±7,311","±12,063","±6,137","±7,374","±8,076","±2,252","±2,298","±1,472","±2,521","±2,941","±3,162",±636,±649,±399,"±4,985","±4,089","±2,306","±5,119","±5,250","±3,236","±2,927","±5,144","±3,935"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(X),10.2%,28.3%,48.7%,12.8%,(X),3.7%,6.4%,24.1%,21.0%,11.4%,21.0%,12.5%,89.9%,33.5%,,(X),92.0%,35.9%,(X),93.3%,36.7%,(X),88.3%,25.7%,(X),80.7%,17.2%,(X),84.0%,54.3%,(X),90.3%,40.0%,(X),55.6%,13.7%,(X),90.9%,37.1%,(X),66.2%,19.6%
,,(X),±0.8,±1.4,±1.4,±0.9,(X),±0.2,±0.2,±0.5,±0.3,±0.3,±0.3,±0.4,±0.3,±0.5,,(X),±0.3,±0.5,(X),±0.3,±0.5,(X),±0.7,±1.0,(X),±3.1,±3.2,(X),±1.8,±2.4,(X),±9.5,±17.6,(X),±3.2,±2.5,(X),±2.8,±4.0,(X),±1.8,±1.5
North Dakota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"80,981","7,468","21,467","41,704","10,342","504,375","13,284","19,735","134,432","112,811","70,716","108,527","44,870","471,356","153,397",,"446,532","420,846","141,338","438,065","413,888","139,080","13,471","12,556","2,930","21,476","18,157","3,778","7,164","5,796","2,906",N,N,N,"4,140","3,525",158,"10,065","9,305","1,704","15,357","12,913","2,661"
,,"±2,547","±1,707","±2,783","±2,949","±2,055","±3,241","±2,325","±2,341","±5,287","±5,046","±3,894","±5,087","±4,347","±3,958","±5,795",,"±1,971","±2,965","±5,439","±1,170","±2,457","±5,442","±1,956","±2,041","±1,313","±1,935","±1,736","±1,397","±1,888","±1,752",±974,N,N,N,"±1,571","±1,433",±146,"±2,197","±1,997",±705,"±1,674","±1,759",±995
Percent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estimate,,(X),9.2%,26.5%,51.5%,12.8%,(X),2.6%,3.9%,26.7%,22.4%,14.0%,21.5%,8.9%,93.5%,30.4%,,(X),94.2%,31.7%,(X),94.5%,31.7%,(X),93.2%,21.8%,(X),84.5%,17.6%,(X),80.9%,40.6%,(X),N,N,(X),85.1%,3.8%,(X),92.4%,16.9%,(X),84.1%,17.3%
,,(X),±2.0,±3.2,±3.6,±2.5,(X),±0.5,±0.5,±1.1,±1.0,±0.8,±1.0,±0.8,±0.6,±1.1,,(X),±0.6,±1.2,(X),±0.5,±1.2,(X),±4.1,±8.6,(X),±4.6,±6.0,(X),±11.6,±12.8,(X),N,N,(X),±7.3,±3.6,(X),±7.3,±7.6,(X),±6.0,±6.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"43,666","4,559","11,690","23,383","4,034","254,515","6,525","11,648","72,697","60,565","34,542","48,572","19,966","236,342","68,538",,"225,895","211,184","63,335","221,728","207,819","62,347","7,236","6,870","1,342","8,921","7,226",798,"4,142","3,264","1,527",N,N,N,"1,902","1,421",72,"5,366","5,324",881,"7,534","6,212","1,188"
,,"±1,796","±1,284","±2,230","±1,921","±1,048","±2,527","±1,213","±1,656","±3,819","±4,319","±2,699","±3,371","±2,302","±2,682","±4,172",,"±1,354","±1,906","±3,972",±717,"±1,722","±3,901","±1,475","±1,424",±853,"±1,250","±1,160",±330,"±1,296","±1,139",±765,N,N,N,±679,±562,±121,"±1,421","±1,442",±503,"±1,148","±1,058",±611
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(X),10.4%,26.8%,53.5%,9.2%,(X),2.6%,4.6%,28.6%,23.8%,13.6%,19.1%,7.8%,92.9%,26.9%,,(X),93.5%,28.0%,(X),93.7%,28.1%,(X),94.9%,18.5%,(X),81.0%,8.9%,(X),78.8%,36.9%,(X),N,N,(X),74.7%,3.8%,(X),99.2%,16.4%,(X),82.5%,15.8%
,,(X),±2.8,±4.7,±4.6,±2.4,(X),±0.5,±0.6,±1.5,±1.7,±1.1,±1.3,±0.9,±0.8,±1.6,,(X),±0.8,±1.8,(X),±0.7,±1.8,(X),±4.1,±10.0,(X),±5.9,±3.9,(X),±13.5,±19.6,(X),N,N,(X),±13.7,±6.7,(X),±1.9,±9.5,(X),±9.7,±8.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"37,315","2,909","9,777","18,321","6,308","249,860","6,759","8,087","61,735","52,246","36,174","59,955","24,904","235,014","84,859",,"220,637","209,662","78,003","216,337","206,069","76,733","6,235","5,686","1,588","12,555","10,931","2,980","3,022","2,532","1,379",N,N,N,"2,238","2,104",86,"4,699","3,981",823,"7,823","6,701","1,473"
,,"±1,923","±1,021","±1,992","±1,940","±1,465","±2,156","±1,578","±1,515","±3,237","±3,446","±2,650","±3,159","±2,929","±2,550","±3,382",,"±1,243","±2,026","±3,062",±896,"±1,695","±3,080","±1,019","±1,099",±943,"±1,459","±1,345","±1,326",±953,±992,±521,N,N,N,"±1,371","±1,363",±85,"±1,433","±1,311",±430,"±1,517","±1,563",±611
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(X),7.8%,26.2%,49.1%,16.9%,(X),2.7%,3.2%,24.7%,20.9%,14.5%,24.0%,10.0%,94.1%,34.0%,,(X),95.0%,35.4%,(X),95.3%,35.5%,(X),91.2%,25.5%,(X),87.1%,23.7%,(X),83.8%,45.6%,(X),N,N,(X),94.0%,3.8%,(X),84.7%,17.5%,(X),85.7%,18.8%
,,(X),±2.6,±4.7,±5.3,±4.0,(X),±0.6,±0.6,±1.3,±1.3,±1.1,±1.3,±1.2,±0.8,±1.3,,(X),±0.7,±1.4,(X),±0.7,±1.4,(X),±7.2,±14.3,(X),±5.5,±9.3,(X),±17.6,±13.5,(X),N,N,(X),±6.7,±4.0,(X),±15.3,±10.1,(X),±9.5,±7.6
Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"1,064,448","136,190","379,815","440,427","108,016","8,049,805","221,017","519,830","2,627,758","1,622,014","702,601","1,464,945","891,640","7,308,958","2,356,585",,"6,706,983","6,154,845","2,028,724","6,552,807","6,034,549","1,994,104","939,875","816,049","164,083","15,473","12,255","2,741","185,785","161,248","116,146","3,809","2,697","1,482","71,858","50,446","11,628","126,022","111,418","31,781","247,310","188,167","50,050"
,,"±5,179","±6,464","±9,573","±9,740","±5,947","±5,770","±9,385","±13,452","±19,904","±21,589","±12,812","±16,618","±13,210","±16,506","±20,214",,"±5,661","±14,112","±19,354","±2,215","±13,718","±18,920","±5,705","±7,761","±6,566","±2,489","±2,045",±963,"±3,839","±4,844","±5,330","±1,549","±1,228","±1,068","±5,302","±4,299","±2,334","±6,407","±6,080","±3,178","±2,684","±4,878","±3,782"
Percent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estimate,,(X),12.8%,35.7%,41.4%,10.1%,(X),2.7%,6.5%,32.6%,20.1%,8.7%,18.2%,11.1%,90.8%,29.3%,,(X),91.8%,30.2%,(X),92.1%,30.4%,(X),86.8%,17.5%,(X),79.2%,17.7%,(X),86.8%,62.5%,(X),70.8%,38.9%,(X),70.2%,16.2%,(X),88.4%,25.2%,(X),76.1%,20.2%
,,(X),±0.6,±0.9,±0.9,±0.6,(X),±0.1,±0.2,±0.2,±0.3,±0.2,±0.2,±0.2,±0.2,±0.2,,(X),±0.2,±0.3,(X),±0.2,±0.3,(X),±0.6,±0.7,(X),±5.8,±5.2,(X),±1.9,±2.6,(X),±17.6,±20.5,(X),±3.6,±2.9,(X),±1.7,±2.2,(X),±1.9,±1.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"540,867","73,966","214,605","209,615","42,681","3,870,968","112,360","268,705","1,324,274","785,690","274,437","693,201","412,301","3,489,903","1,105,502",,"3,238,942","2,954,143","957,853","3,162,701","2,897,270","942,915","435,578","371,246","66,630","8,658","6,444","1,148","86,765","77,505","59,047","1,715","1,284",892,"37,841","25,619","5,276","61,469","53,662","14,656","126,337","91,820","22,019"
,,"±3,572","±4,955","±7,596","±7,164","±2,791","±4,940","±5,467","±8,311","±13,044","±14,728","±8,813","±11,369","±8,761","±10,290","±12,973",,"±3,751","±8,312","±11,116","±1,446","±8,085","±10,946","±4,132","±4,866","±4,841","±1,569","±1,258",±510,"±2,669","±2,952","±3,214",±853,±767,±726,"±3,062","±2,662","±1,324","±4,208","±4,102","±1,812","±2,612","±3,523","±2,017"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(X),13.7%,39.7%,38.8%,7.9%,(X),2.9%,6.9%,34.2%,20.3%,7.1%,17.9%,10.7%,90.2%,28.6%,,(X),91.2%,29.6%,(X),91.6%,29.8%,(X),85.2%,15.3%,(X),74.4%,13.3%,(X),89.3%,68.1%,(X),74.9%,52.0%,(X),67.7%,13.9%,(X),87.3%,23.8%,(X),72.7%,17.4%
